user_id,meal_id,rating,consumed,meal_type
416,1026,2.0,0,dinner
882,153,5.0,1,breakfast
705,1765,5.0,1,snack
52,1199,2.5,0,dinner
999,450,2.5,0,breakfast
77,1502,3.5,1,snack
684,1981,3.5,1,snack
708,1020,2.5,0,dinner
225,1039,4.0,1,dinner
700,1355,3.0,1,dinner
266,202,3.0,1,breakfast
127,1451,3.5,0,dinner
102,746,2.0,0,lunch
877,118,2.5,0,breakfast
94,254,3.0,1,breakfast
152,1506,3.0,1,snack
64,1573,3.5,1,snack
346,1143,2.0,0,dinner
963,1486,4.0,1,dinner
243,256,3.0,0,breakfast
840,948,1.0,0,lunch
946,1740,2.5,0,snack
958,1806,3.0,1,snack
247,1945,3.0,0,snack
760,1764,3.0,1,snack
347,1799,2.0,0,snack
800,1129,1.0,0,dinner
442,1388,4.0,1,dinner
369,21,1.0,0,breakfast
770,617,2.0,0,lunch
2,368,3.5,1,breakfast
366,1226,3.0,0,dinner
594,135,3.0,1,breakfast
652,23,2.5,0,breakfast
987,1026,3.5,1,dinner
914,1516,4.0,1,snack
118,822,3.0,1,lunch
439,627,2.0,0,lunch
985,1421,3.5,1,dinner
298,1832,4.0,0,snack
105,1989,4.5,0,snack
807,1265,3.5,0,dinner
809,1751,3.5,0,snack
993,1869,4.0,1,snack
167,29,5.0,1,breakfast
84,974,1.5,0,lunch
128,656,1.0,0,lunch
636,1373,4.0,1,dinner
403,891,1.5,0,lunch
10,479,2.0,0,breakfast
284,291,4.0,1,breakfast
503,67,1.0,0,breakfast
140,1346,1.0,0,dinner
968,813,3.5,1,lunch
713,1190,2.0,0,dinner
739,1648,2.0,0,snack
510,1495,3.0,1,dinner
425,1919,3.0,1,snack
390,1209,3.0,0,dinner
864,948,2.0,0,lunch
980,1621,3.5,1,snack
128,632,1.5,0,lunch
789,364,3.0,1,breakfast
644,1602,2.0,0,snack
913,1529,3.0,1,snack
463,144,1.0,0,breakfast
489,1455,3.5,0,dinner
987,1263,2.5,0,dinner
255,1566,2.5,0,snack
544,897,3.0,1,lunch
562,1433,4.0,1,dinner
779,1252,3.5,1,dinner
656,9,4.0,1,breakfast
155,550,4.5,1,lunch
487,1876,3.5,1,snack
93,579,2.5,0,lunch
919,417,2.0,0,breakfast
423,1736,1.5,0,snack
558,1956,4.0,0,snack
580,851,3.5,1,lunch
227,884,3.5,1,lunch
947,814,2.5,0,lunch
898,87,3.0,1,breakfast
82,1451,2.0,0,dinner
113,664,3.0,1,lunch
853,394,2.5,0,breakfast
904,1820,3.0,1,snack
368,1831,3.5,1,snack
274,1147,4.5,0,dinner
44,758,2.5,0,lunch
857,431,2.0,0,breakfast
841,108,2.0,0,breakfast
239,650,2.5,0,lunch
396,1327,4.0,1,dinner
402,1821,2.5,0,snack
199,1667,2.0,0,snack
415,999,3.0,1,lunch
748,471,4.0,1,breakfast
829,131,2.5,0,breakfast
953,216,1.5,0,breakfast
550,1943,2.0,0,snack
152,1043,5.0,1,dinner
794,1200,2.0,0,dinner
53,684,2.5,0,lunch
504,1194,3.5,1,dinner
114,1727,3.5,1,snack
799,1737,4.5,0,snack
632,1361,3.0,1,dinner
300,240,2.0,0,breakfast
521,1,3.5,1,breakfast
482,824,4.0,0,lunch
399,1504,1.0,0,snack
932,1810,3.0,1,snack
130,710,3.5,1,lunch
170,847,1.0,0,lunch
776,1108,3.5,1,dinner
829,1076,5.0,1,dinner
562,1815,4.0,1,snack
16,1053,3.5,1,dinner
358,187,4.0,1,breakfast
839,286,1.0,0,breakfast
847,645,3.0,1,lunch
297,1813,3.5,1,snack
427,107,3.0,1,breakfast
223,953,3.0,1,lunch
373,405,2.5,0,breakfast
504,1444,2.0,0,dinner
925,1611,3.0,1,snack
887,1342,2.0,0,dinner
113,1532,4.0,1,snack
932,1272,2.5,0,dinner
730,287,4.5,1,breakfast
679,102,4.0,1,breakfast
541,1591,1.0,0,snack
216,194,3.0,0,breakfast
813,624,1.5,0,lunch
385,1234,3.0,1,dinner
729,97,1.0,0,breakfast
677,231,3.0,1,breakfast
187,457,2.5,0,breakfast
160,1557,2.0,0,snack
499,94,3.5,0,breakfast
653,912,1.0,0,lunch
181,379,2.0,0,breakfast
578,1349,2.0,0,dinner
467,1098,1.5,0,dinner
5,783,1.5,0,lunch
386,1191,3.5,0,dinner
837,298,3.0,1,breakfast
781,542,3.0,0,lunch
381,753,4.0,0,lunch
435,786,3.5,1,lunch
308,784,3.5,1,lunch
791,1579,5.0,1,snack
218,1784,2.0,0,snack
344,117,4.5,1,breakfast
124,920,5.0,1,lunch
212,792,3.0,1,lunch
449,1040,2.0,0,dinner
738,1804,2.5,0,snack
963,1074,3.0,1,dinner
14,1266,2.5,0,dinner
407,1300,4.5,1,dinner
552,79,2.5,0,breakfast
265,701,3.5,1,lunch
114,178,5.0,0,breakfast
899,1919,2.5,0,snack
167,28,3.0,1,breakfast
381,1564,2.5,0,snack
208,1756,3.5,1,snack
234,170,3.5,0,breakfast
243,654,3.0,1,lunch
270,1008,5.0,0,dinner
892,440,4.5,1,breakfast
588,625,2.0,0,lunch
664,819,1.0,0,lunch
61,842,2.0,0,lunch
609,1633,4.0,0,snack
473,1335,5.0,1,dinner
722,418,4.0,1,breakfast
424,1268,3.0,0,dinner
906,960,2.0,0,lunch
805,253,2.0,0,breakfast
488,1870,3.0,1,snack
762,574,3.0,1,lunch
715,1355,2.5,0,dinner
895,1221,2.0,0,dinner
659,1417,3.5,1,dinner
493,1566,1.0,0,snack
777,1466,3.0,1,dinner
638,997,3.0,1,lunch
904,1556,4.0,0,snack
658,1026,4.0,1,dinner
265,722,3.5,1,lunch
345,236,2.5,0,breakfast
391,899,4.0,1,lunch
666,553,3.5,1,lunch
332,216,3.0,1,breakfast
697,1421,3.0,1,dinner
843,1173,3.5,0,dinner
703,222,1.0,0,breakfast
115,735,2.5,0,lunch
481,1596,4.0,1,snack
797,898,4.5,1,lunch
814,202,1.5,0,breakfast
652,1637,3.5,1,snack
940,269,3.0,1,breakfast
711,1881,2.0,0,snack
790,1909,2.0,0,snack
453,1234,4.5,0,dinner
505,122,2.0,0,breakfast
269,1225,3.0,1,dinner
70,1410,1.0,0,dinner
825,1931,2.5,0,snack
528,787,3.5,1,lunch
503,1110,3.0,1,dinner
384,1662,1.0,0,snack
786,309,2.0,0,breakfast
408,999,2.5,0,lunch
354,1030,1.0,0,dinner
655,1824,4.5,1,snack
510,1235,2.5,0,dinner
161,708,3.5,0,lunch
759,1820,3.0,1,snack
539,1065,2.0,0,dinner
471,942,1.5,0,lunch
780,1035,1.5,0,dinner
663,666,5.0,1,lunch
525,101,3.5,0,breakfast
689,585,2.5,0,lunch
1,80,2.5,0,breakfast
759,928,3.5,0,lunch
897,1933,5.0,1,snack
245,1179,1.0,0,dinner
394,1991,1.0,0,snack
162,338,2.0,0,breakfast
251,1195,1.5,0,dinner
306,1005,3.5,1,dinner
607,985,2.5,0,lunch
677,1780,1.0,0,snack
843,802,3.5,1,lunch
484,1364,3.0,1,dinner
855,1976,4.0,1,snack
623,430,3.5,1,breakfast
646,1814,3.5,0,snack
581,1405,3.0,1,dinner
672,1983,1.5,0,snack
671,202,4.5,0,breakfast
166,1513,4.0,1,snack
450,1135,3.5,1,dinner
416,222,4.0,1,breakfast
885,456,1.0,0,breakfast
804,1724,3.5,1,snack
112,39,4.5,1,breakfast
214,1334,1.0,0,dinner
51,1087,2.0,0,dinner
282,1526,3.5,1,snack
596,677,3.5,1,lunch
584,723,2.5,0,lunch
416,1207,3.5,1,dinner
795,1274,3.0,1,dinner
313,1632,2.0,0,snack
213,787,4.0,1,lunch
196,1756,3.0,1,snack
410,1658,2.0,0,snack
527,1980,2.0,0,snack
532,1407,3.5,1,dinner
617,1800,2.5,0,snack
482,1127,1.5,0,dinner
843,1594,3.5,0,snack
306,1867,1.5,0,snack
778,1958,5.0,0,snack
627,269,3.0,0,breakfast
633,1681,1.5,0,snack
553,1282,3.0,0,dinner
597,1418,1.0,0,dinner
818,837,3.0,1,lunch
170,205,3.0,0,breakfast
580,741,2.0,0,lunch
722,10,4.0,1,breakfast
44,1661,3.5,0,snack
490,906,3.5,1,lunch
245,1626,5.0,0,snack
561,161,1.0,0,breakfast
842,496,2.5,0,breakfast
962,896,4.0,1,lunch
991,1746,1.0,0,snack
752,192,2.0,0,breakfast
576,651,3.5,1,lunch
131,364,1.5,0,breakfast
520,1454,2.0,0,dinner
878,898,3.5,1,lunch
295,679,4.5,1,lunch
532,1429,2.5,0,dinner
600,1883,3.0,1,snack
855,1911,4.5,1,snack
45,1973,2.0,0,snack
510,794,2.0,0,lunch
210,870,4.0,1,lunch
160,520,1.5,0,lunch
188,568,2.5,0,lunch
999,1926,3.0,1,snack
494,576,2.5,0,lunch
703,903,1.5,0,lunch
750,1905,2.0,0,snack
204,1653,3.0,1,snack
676,117,3.5,0,breakfast
227,219,3.5,1,breakfast
648,1256,2.5,0,dinner
839,764,1.5,0,lunch
336,1484,2.5,0,dinner
211,1494,2.5,0,dinner
916,1897,4.5,1,snack
248,1016,2.5,0,dinner
975,235,3.0,1,breakfast
655,982,4.0,1,lunch
261,1875,2.5,0,snack
711,65,1.5,0,breakfast
289,1901,3.5,0,snack
529,81,3.0,1,breakfast
750,1476,4.0,1,dinner
295,52,2.5,0,breakfast
715,193,4.0,1,breakfast
277,520,5.0,1,lunch
715,779,4.5,1,lunch
77,1483,3.5,0,dinner
445,52,2.5,0,breakfast
323,1857,2.0,0,snack
534,864,2.5,0,lunch
932,1173,4.5,1,dinner
711,678,4.0,1,lunch
914,1830,5.0,1,snack
425,926,4.5,1,lunch
583,1203,5.0,1,dinner
59,411,2.0,0,breakfast
573,1074,3.5,0,dinner
85,1668,4.0,1,snack
291,562,3.0,1,lunch
541,238,1.5,0,breakfast
668,1794,4.0,1,snack
159,1589,3.5,1,snack
895,1096,3.0,1,dinner
987,981,2.5,0,lunch
662,502,3.5,1,lunch
648,1982,2.5,0,snack
926,1686,4.0,1,snack
167,175,3.0,0,breakfast
442,1942,2.5,0,snack
555,1990,2.5,0,snack
26,1166,4.0,1,dinner
596,1013,1.0,0,dinner
662,1,2.5,0,breakfast
131,131,1.0,0,breakfast
52,942,1.0,0,lunch
722,564,3.0,1,lunch
105,930,4.5,1,lunch
939,1548,3.5,1,snack
786,748,2.0,0,lunch
601,557,4.5,1,lunch
495,1605,3.0,0,snack
663,1779,3.5,1,snack
701,633,4.0,1,lunch
214,1262,3.0,1,dinner
654,1906,3.0,1,snack
73,320,3.0,1,breakfast
273,982,1.0,0,lunch
769,387,4.0,1,breakfast
826,176,1.0,0,breakfast
273,1731,2.0,0,snack
560,482,2.5,0,breakfast
741,1620,3.0,0,snack
243,670,4.0,1,lunch
915,1875,3.0,1,snack
974,354,3.0,1,breakfast
885,22,1.0,0,breakfast
801,42,3.0,1,breakfast
200,1069,3.0,1,dinner
964,117,3.5,0,breakfast
111,1601,3.0,0,snack
572,80,1.5,0,breakfast
524,263,2.5,0,breakfast
728,817,2.5,0,lunch
933,1653,1.0,0,snack
166,1478,3.0,1,dinner
626,27,3.0,1,breakfast
603,1676,3.5,1,snack
648,1703,4.0,1,snack
315,1279,1.5,0,dinner
163,893,3.0,1,lunch
95,50,4.5,1,breakfast
679,1778,2.5,0,snack
160,758,1.5,0,lunch
282,117,1.5,0,breakfast
383,532,2.0,0,lunch
531,1867,3.0,1,snack
398,613,1.0,0,lunch
327,508,4.5,1,lunch
561,1724,3.0,1,snack
915,851,4.0,1,lunch
3,555,3.0,1,lunch
305,1078,2.5,0,dinner
290,1788,3.0,1,snack
128,566,1.0,0,lunch
233,598,2.0,0,lunch
927,1507,4.0,1,snack
654,1289,3.0,1,dinner
694,1247,2.0,0,dinner
531,648,2.0,0,lunch
438,570,1.0,0,lunch
285,1467,3.5,0,dinner
430,688,2.0,0,lunch
794,99,1.0,0,breakfast
533,1120,4.5,1,dinner
733,1042,3.0,1,dinner
698,1249,4.5,1,dinner
814,1353,4.5,1,dinner
239,1468,3.5,1,dinner
124,938,1.5,0,lunch
634,1472,3.0,1,dinner
138,1029,3.0,1,dinner
557,1466,1.5,0,dinner
397,1599,4.5,1,snack
327,1992,4.0,1,snack
739,1283,3.0,1,dinner
860,266,1.0,0,breakfast
46,641,3.5,1,lunch
911,413,2.5,0,breakfast
669,1443,4.0,1,dinner
680,509,1.0,0,lunch
179,235,2.0,0,breakfast
154,1758,3.5,1,snack
146,1189,2.5,0,dinner
134,660,3.5,1,lunch
763,1957,1.0,0,snack
293,679,4.0,0,lunch
855,183,5.0,1,breakfast
482,345,2.5,0,breakfast
406,1067,3.5,1,dinner
369,801,4.5,0,lunch
274,1346,1.0,0,dinner
250,1654,2.5,0,snack
257,87,2.5,0,breakfast
591,1297,2.5,0,dinner
692,82,3.0,1,breakfast
36,30,1.5,0,breakfast
659,947,4.0,1,lunch
454,842,4.0,0,lunch
49,858,1.0,0,lunch
558,515,2.5,0,lunch
719,815,3.5,1,lunch
612,1232,2.0,0,dinner
540,702,2.5,0,lunch
572,292,2.5,0,breakfast
315,1975,4.0,1,snack
39,651,3.5,1,lunch
432,1149,3.0,1,dinner
178,833,3.5,1,lunch
690,775,4.0,0,lunch
904,1350,2.5,0,dinner
445,1369,3.0,1,dinner
581,527,3.5,1,lunch
301,64,5.0,1,breakfast
324,1492,3.5,1,dinner
677,1211,2.0,0,dinner
524,1609,1.0,0,snack
578,588,3.5,1,lunch
915,1548,4.0,1,snack
170,1650,2.0,0,snack
926,863,4.0,1,lunch
532,801,2.0,0,lunch
415,989,3.0,1,lunch
227,1798,5.0,1,snack
916,1916,2.0,0,snack
770,1263,3.5,1,dinner
588,1625,1.5,0,snack
909,178,3.0,1,breakfast
859,845,4.0,1,lunch
444,1851,3.0,0,snack
214,1001,1.0,0,dinner
280,1353,5.0,1,dinner
162,680,1.5,0,lunch
969,158,3.0,0,breakfast
557,1821,1.0,0,snack
429,1578,3.5,0,snack
290,644,1.5,0,lunch
56,862,1.0,0,lunch
740,1750,5.0,1,snack
69,219,2.5,0,breakfast
348,482,2.5,0,breakfast
946,410,2.0,0,breakfast
959,172,5.0,1,breakfast
581,1754,3.0,1,snack
866,593,2.5,0,lunch
558,782,5.0,1,lunch
457,1395,3.5,0,dinner
602,1029,2.5,0,dinner
276,1128,4.0,0,dinner
224,332,2.0,0,breakfast
192,1567,1.5,0,snack
955,1697,2.5,0,snack
420,1435,3.5,0,dinner
476,1034,3.0,1,dinner
849,825,3.5,1,lunch
927,187,4.5,1,breakfast
694,672,1.0,0,lunch
408,1686,3.0,1,snack
357,425,2.0,0,breakfast
374,938,3.5,0,lunch
968,1750,1.0,0,snack
63,1719,4.0,0,snack
525,929,2.5,0,lunch
267,1160,3.5,1,dinner
913,324,3.5,1,breakfast
926,277,3.0,1,breakfast
336,67,3.0,1,breakfast
260,696,1.0,0,lunch
742,252,4.5,1,breakfast
736,1568,2.0,0,snack
509,1327,4.0,1,dinner
650,186,2.5,0,breakfast
716,1313,3.5,1,dinner
163,1061,4.0,1,dinner
134,720,3.0,1,lunch
176,151,2.0,0,breakfast
933,15,3.5,1,breakfast
991,1176,3.5,1,dinner
358,1202,3.5,1,dinner
684,1719,4.0,1,snack
910,89,3.5,1,breakfast
188,447,2.5,0,breakfast
890,896,3.0,1,lunch
676,1534,2.0,0,snack
921,1586,3.0,1,snack
662,1870,3.0,1,snack
977,1724,3.5,1,snack
308,541,2.0,0,lunch
556,1011,5.0,1,dinner
420,1377,2.0,0,dinner
897,1812,1.5,0,snack
643,1416,2.5,0,dinner
745,110,3.0,0,breakfast
860,1252,1.5,0,dinner
962,541,2.5,0,lunch
677,735,3.5,1,lunch
306,1801,3.5,1,snack
184,1827,2.5,0,snack
95,21,3.0,1,breakfast
480,900,1.5,0,lunch
755,1093,2.0,0,dinner
655,1622,4.5,1,snack
834,1412,2.5,0,dinner
23,809,2.0,0,lunch
26,1868,2.5,0,snack
240,169,1.0,0,breakfast
787,575,2.0,0,lunch
982,760,2.5,0,lunch
162,1323,2.0,0,dinner
633,795,2.0,0,lunch
763,643,1.0,0,lunch
361,746,2.5,0,lunch
537,860,2.5,0,lunch
442,1425,3.0,1,dinner
491,1342,3.5,1,dinner
606,1956,1.5,0,snack
422,891,3.0,1,lunch
417,1961,1.5,0,snack
609,724,1.0,0,lunch
936,1994,4.5,0,snack
10,1058,3.0,1,dinner
342,1482,4.0,1,dinner
197,1798,4.0,1,snack
862,1728,1.0,0,snack
727,100,2.5,0,breakfast
36,1780,1.5,0,snack
599,1254,2.5,0,dinner
518,840,3.0,1,lunch
352,516,1.5,0,lunch
200,1753,3.5,1,snack
971,226,1.0,0,breakfast
104,1767,3.0,0,snack
408,104,5.0,1,breakfast
795,885,2.0,0,lunch
935,914,2.0,0,lunch
38,1218,3.0,1,dinner
452,341,1.5,0,breakfast
992,771,3.0,0,lunch
708,1373,3.5,1,dinner
497,1942,1.0,0,snack
421,1845,4.0,1,snack
922,250,2.0,0,breakfast
552,1584,4.0,1,snack
767,485,2.0,0,breakfast
91,55,2.5,0,breakfast
18,1816,3.5,1,snack
310,1874,2.0,0,snack
379,345,1.5,0,breakfast
998,10,3.5,1,breakfast
746,1341,4.5,0,dinner
475,1652,4.5,1,snack
14,1046,4.0,1,dinner
602,298,3.5,1,breakfast
300,1875,3.0,0,snack
765,432,3.0,1,breakfast
396,1288,3.0,1,dinner
76,11,2.5,0,breakfast
319,1423,2.5,0,dinner
98,251,1.0,0,breakfast
349,419,4.0,1,breakfast
45,27,2.0,0,breakfast
586,1851,2.5,0,snack
663,371,3.5,0,breakfast
696,1397,3.5,1,dinner
586,1708,1.0,0,snack
858,723,1.0,0,lunch
388,1487,1.5,0,dinner
121,1603,3.5,1,snack
701,835,4.0,1,lunch
563,113,3.5,1,breakfast
59,1191,2.5,0,dinner
680,1571,4.0,1,snack
157,1527,2.0,0,snack
255,200,3.5,1,breakfast
292,356,2.5,0,breakfast
608,846,3.0,0,lunch
389,1901,5.0,1,snack
576,273,4.5,1,breakfast
4,901,3.5,0,lunch
128,1288,1.0,0,dinner
844,910,2.5,0,lunch
870,931,3.0,1,lunch
565,1909,1.0,0,snack
34,263,1.0,0,breakfast
116,32,3.0,1,breakfast
323,1114,3.0,0,dinner
647,491,2.0,0,breakfast
56,778,3.0,1,lunch
992,660,1.5,0,lunch
378,37,1.5,0,breakfast
317,1477,3.0,1,dinner
919,1387,1.0,0,dinner
268,1983,4.0,1,snack
384,201,2.5,0,breakfast
548,1999,2.0,0,snack
582,978,3.0,0,lunch
3,8,4.0,1,breakfast
989,1843,4.0,0,snack
508,782,3.5,1,lunch
818,370,2.5,0,breakfast
62,817,1.5,0,lunch
78,370,4.0,1,breakfast
384,1366,1.0,0,dinner
960,825,4.5,1,lunch
48,362,1.5,0,breakfast
778,1094,2.5,0,dinner
921,1702,2.0,0,snack
244,388,3.0,1,breakfast
985,322,1.0,0,breakfast
193,1845,3.5,1,snack
787,497,3.0,1,breakfast
228,1026,2.0,0,dinner
175,247,5.0,1,breakfast
281,948,2.0,0,lunch
305,1649,4.0,1,snack
335,1267,1.5,0,dinner
609,940,2.0,0,lunch
545,699,1.0,0,lunch
793,634,3.0,0,lunch
751,47,3.0,1,breakfast
88,1946,4.0,0,snack
467,686,3.0,1,lunch
177,1184,4.0,1,dinner
636,1905,1.5,0,snack
780,1882,4.0,1,snack
617,1079,4.5,1,dinner
537,583,1.5,0,lunch
824,304,3.5,1,breakfast
500,1235,3.5,1,dinner
33,1276,2.0,0,dinner
886,270,2.5,0,breakfast
441,1163,3.0,1,dinner
387,574,4.0,1,lunch
73,316,4.0,1,breakfast
575,1625,2.0,0,snack
871,1798,4.5,1,snack
139,149,3.5,0,breakfast
901,306,4.0,1,breakfast
430,1731,2.0,0,snack
996,1248,3.5,1,dinner
724,1215,2.5,0,dinner
439,503,1.5,0,lunch
811,0,4.0,1,breakfast
790,590,3.5,1,lunch
370,434,4.5,1,breakfast
350,496,4.0,1,breakfast
555,1763,4.0,1,snack
883,415,4.0,0,breakfast
931,1226,5.0,1,dinner
998,73,2.5,0,breakfast
74,593,2.0,0,lunch
229,1652,3.0,1,snack
713,244,3.5,1,breakfast
158,48,2.0,0,breakfast
711,1122,4.0,1,dinner
908,1110,2.5,0,dinner
996,487,4.5,1,breakfast
721,195,2.5,0,breakfast
471,1577,1.0,0,snack
913,844,2.5,0,lunch
713,1133,3.0,1,dinner
860,1235,1.5,0,dinner
22,1080,2.5,0,dinner
866,313,3.5,0,breakfast
436,619,4.5,1,lunch
354,1112,1.5,0,dinner
618,1893,4.0,1,snack
867,451,4.0,1,breakfast
688,1752,3.5,0,snack
913,1883,3.0,0,snack
721,818,5.0,1,lunch
422,754,3.5,1,lunch
647,625,2.0,0,lunch
352,314,3.0,0,breakfast
713,1385,4.0,1,dinner
448,628,2.0,0,lunch
220,1853,1.5,0,snack
711,1308,3.5,1,dinner
464,901,4.0,1,lunch
336,1526,3.5,1,snack
177,711,2.0,0,lunch
839,777,4.0,1,lunch
274,1252,5.0,1,dinner
56,1551,1.0,0,snack
243,1061,3.5,1,dinner
635,1263,1.0,0,dinner
800,56,1.5,0,breakfast
591,520,3.0,1,lunch
356,936,4.5,0,lunch
949,1971,1.0,0,snack
22,1,2.0,0,breakfast
815,1479,1.0,0,dinner
30,581,1.0,0,lunch
8,1668,3.5,1,snack
568,1443,2.5,0,dinner
591,122,3.5,0,breakfast
554,1165,3.5,1,dinner
909,1216,4.5,1,dinner
399,1043,3.0,1,dinner
198,1354,5.0,1,dinner
955,722,4.0,1,lunch
263,1587,3.0,0,snack
224,212,3.5,1,breakfast
283,84,2.0,0,breakfast
300,192,4.5,1,breakfast
204,1404,1.5,0,dinner
36,972,1.5,0,lunch
641,543,4.0,1,lunch
850,656,2.0,0,lunch
722,552,2.5,0,lunch
512,949,2.0,0,lunch
701,987,3.5,0,lunch
661,1440,2.0,0,dinner
481,95,3.0,1,breakfast
803,1617,3.0,1,snack
929,565,2.5,0,lunch
778,1912,3.0,1,snack
762,680,4.0,1,lunch
247,1138,2.5,0,dinner
465,635,3.5,1,lunch
993,19,3.5,0,breakfast
32,923,3.0,1,lunch
177,406,3.5,1,breakfast
160,109,1.0,0,breakfast
148,577,1.0,0,lunch
689,1099,4.5,1,dinner
78,1183,3.0,1,dinner
872,422,4.0,0,breakfast
494,1659,3.5,1,snack
877,55,3.0,1,breakfast
825,759,2.0,0,lunch
638,944,2.0,0,lunch
877,1041,3.5,1,dinner
363,213,1.0,0,breakfast
513,257,1.5,0,breakfast
751,1553,2.5,0,snack
395,536,1.5,0,lunch
997,1257,2.0,0,dinner
998,1966,4.0,1,snack
123,264,2.5,0,breakfast
32,532,2.0,0,lunch
446,1929,3.5,1,snack
419,1804,2.5,0,snack
552,1950,2.0,0,snack
737,1127,3.0,1,dinner
220,595,1.0,0,lunch
447,1492,3.0,1,dinner
836,297,4.5,1,breakfast
468,130,1.0,0,breakfast
919,630,1.0,0,lunch
497,235,1.0,0,breakfast
503,1799,2.0,0,snack
369,665,1.5,0,lunch
755,1320,5.0,1,dinner
237,1825,3.5,1,snack
973,236,3.0,1,breakfast
733,1169,2.5,0,dinner
117,1810,4.0,1,snack
849,1630,3.0,1,snack
753,1427,2.5,0,dinner
737,1031,2.5,0,dinner
244,271,3.5,1,breakfast
457,262,4.0,1,breakfast
685,16,2.0,0,breakfast
497,1262,1.5,0,dinner
342,1249,4.5,1,dinner
609,1204,1.0,0,dinner
143,820,1.5,0,lunch
500,1223,4.5,1,dinner
602,312,3.5,1,breakfast
337,189,3.0,1,breakfast
147,630,2.0,0,lunch
285,1465,4.0,1,dinner
805,250,1.0,0,breakfast
645,171,3.0,1,breakfast
556,1931,2.5,0,snack
823,257,5.0,1,breakfast
850,942,3.5,0,lunch
894,824,1.5,0,lunch
166,1732,2.5,0,snack
244,705,3.5,1,lunch
682,30,4.0,0,breakfast
39,542,4.0,0,lunch
582,58,3.0,0,breakfast
711,1232,3.0,1,dinner
377,1532,4.5,1,snack
796,1811,2.5,0,snack
943,655,3.0,1,lunch
129,1794,3.5,1,snack
847,1214,3.0,0,dinner
671,217,3.0,0,breakfast
399,740,2.5,0,lunch
520,1848,2.0,0,snack
324,1215,2.5,0,dinner
346,168,2.0,0,breakfast
813,1219,2.0,0,dinner
257,965,1.5,0,lunch
65,1107,1.0,0,dinner
352,549,2.0,0,lunch
345,1395,3.5,1,dinner
697,1361,3.0,1,dinner
244,1905,2.5,0,snack
551,222,2.5,0,breakfast
172,1896,3.0,1,snack
191,991,3.0,1,lunch
656,1260,4.0,1,dinner
784,610,3.0,1,lunch
467,1825,2.0,0,snack
726,1319,3.5,1,dinner
801,235,1.0,0,breakfast
747,1735,3.0,1,snack
233,741,2.5,0,lunch
720,1623,3.0,1,snack
956,741,1.0,0,lunch
810,1174,4.5,1,dinner
460,18,2.5,0,breakfast
367,1914,4.5,1,snack
230,1838,3.0,1,snack
971,1722,1.0,0,snack
436,1977,1.5,0,snack
298,765,1.0,0,lunch
374,1836,2.5,0,snack
800,1589,1.5,0,snack
279,899,2.0,0,lunch
690,1161,2.5,0,dinner
365,1556,5.0,0,snack
984,1964,4.0,0,snack
364,747,1.5,0,lunch
874,638,1.5,0,lunch
48,610,1.5,0,lunch
303,377,2.5,0,breakfast
940,603,5.0,1,lunch
277,418,4.5,1,breakfast
149,79,2.0,0,breakfast
450,1074,3.0,1,dinner
915,753,4.5,1,lunch
111,172,2.5,0,breakfast
171,1417,1.0,0,dinner
467,20,4.0,1,breakfast
929,1456,2.5,0,dinner
611,1620,3.0,1,snack
512,1423,1.0,0,dinner
468,597,1.0,0,lunch
494,834,3.5,1,lunch
821,189,5.0,1,breakfast
948,332,2.0,0,breakfast
221,1818,4.5,1,snack
959,1053,2.5,0,dinner
960,1939,3.0,1,snack
555,757,2.5,0,lunch
211,1732,3.0,0,snack
712,466,4.0,1,breakfast
363,1097,1.0,0,dinner
596,1338,2.0,0,dinner
163,1300,4.5,1,dinner
252,86,2.0,0,breakfast
636,329,2.5,0,breakfast
163,1920,1.5,0,snack
826,1198,1.0,0,dinner
899,1664,1.5,0,snack
209,1004,4.0,1,dinner
121,164,1.5,0,breakfast
847,867,2.0,0,lunch
927,1509,2.5,0,snack
364,181,2.5,0,breakfast
17,1657,2.5,0,snack
452,984,2.0,0,lunch
585,710,2.0,0,lunch
151,542,4.5,1,lunch
909,401,3.5,1,breakfast
569,407,3.0,1,breakfast
560,65,3.5,1,breakfast
710,640,1.0,0,lunch
129,1110,2.0,0,dinner
970,249,2.5,0,breakfast
917,1838,5.0,1,snack
270,897,3.5,0,lunch
916,1858,3.5,0,snack
694,1854,1.5,0,snack
95,1567,3.0,1,snack
706,970,2.0,0,lunch
581,557,3.0,0,lunch
387,1841,2.5,0,snack
56,1196,4.5,1,dinner
307,762,2.5,0,lunch
914,473,3.5,1,breakfast
230,1600,4.0,1,snack
276,1738,3.0,1,snack
707,981,2.5,0,lunch
824,1012,4.0,1,dinner
433,830,1.5,0,lunch
787,360,4.0,1,breakfast
427,1554,2.0,0,snack
285,1136,3.0,1,dinner
835,9,4.0,1,breakfast
923,57,3.0,1,breakfast
936,452,1.0,0,breakfast
334,1045,3.0,1,dinner
248,1867,3.5,1,snack
614,305,3.0,1,breakfast
361,1318,2.0,0,dinner
721,178,5.0,1,breakfast
857,273,2.0,0,breakfast
488,749,5.0,1,lunch
789,1076,3.0,0,dinner
284,1107,2.0,0,dinner
331,1405,3.0,1,dinner
359,643,2.5,0,lunch
567,1742,4.0,1,snack
39,1489,2.0,0,dinner
241,1578,4.0,1,snack
680,1079,5.0,1,dinner
773,75,3.0,0,breakfast
71,209,3.5,1,breakfast
775,1102,3.5,0,dinner
882,579,3.0,1,lunch
